#DEPTH,CASE,POR,Vma,Vsh,Sw,Sh,Sxo,Vma1,Vma2,Vma3,Shm,Shr,DEN,AC,CNL,RT,RXO,GR,SP,CAL
1500.0,非储层,2.3693100881059297,43.82741197955146,53.80327793234262,96.61306505204611,3.38693494795389,98.584618959572,36.65763007950355,1.713561158469205,5.456220741578701,1.9715539075258919,1.4153810404279987,2.2732390648713006,157.04972030553705,19.95231776504693,0.8089758637840634,0.7971961660034613,141.55221454248507,56.0026754450966,21.96304642331204
1500.125,非储层,2.4058631812866316,43.400648459699696,54.19348835901368,95.71035819481756,4.289641805182443,97.6833245946577,36.300681345011725,1.6968755875344947,5.403091527153476,1.9729663998401517,2.3166754053422944,2.1067225274611783,155.7595913856331,19.95231776504693,0.8089758637840634,0.7971961660034613,124.0531719292416,56.71831157544047,22.11062889964926
1500.25,非储层,2.456867730474959,44.464307342278296,53.07882492724675,96.91273020792899,3.0872697920710124,98.84565049158918,37.19033492224181,1.738462449836513,5.535509970199977,1.93292028366019,1.1543495084108235,2.1255149969753213,149.11629569407168,19.96724126208907,0.8119842296708358,0.8002632976143983,126.76676744345163,56.09054548641642,21.983434682931573
1500.375,非储层,2.3837921852370973,43.39353531616853,54.22267249859437,95.56999629594051,4.430003704059493,97.5488647182926,36.294731849650475,1.696597478334816,5.40220598818324,1.9788684223521036,2.451135281707395,2.246582797771747,154.40509566463336,20.072222073088305,0.8053562380646822,0.7938802394401903,124.60040388494158,56.05283067250721,21.9329999130798
1500.5,非储层,2.397947371070634,42.62119166499806,54.98086096393131,97.71202078076892,2.2879792192310733,99.6513906902401,35.64873687572708,1.6664004390422953,5.306054350228681,1.939369909471177,0.34860930975989524,2.028639835600667,165.60868783469365,20.26411015372106,0.792920575842292,0.781755869668185,116.43158158237557,56.71948372232024,22.023968929007946
1500.625,非储层,2.3715421092488196,41.26377755379737,56.36468033695382,98.03499535204782,1.9650046479521843,99.99,34.51338386021456,1.6133283548864537,5.137065338696348,1.9550046479521868,0.009999999999998899,2.2438949946153977,165.09611001194918,20.69146810608753,0.7744056324646788,0.7633678428513752,123.73028114824677,56.0375332158402,22.09237561152727
1500.75,非储层,2.373613657255669,39.87660717623132,57.749779166513015,97.98769647387488,2.0123035261251254,99.99,33.35314244368313,1.5590928622617626,4.9643718702864215,2.002303526125125,0.009999999999998899,2.108448140703239,172.23814630242035,21.07089014743053,0.7565504361338546,0.7459255585154415,129.92935562819582,57.40616433195682,22.160062496672584
1500.875,非储层,2.3929762108675465,39.21388584538818,58.39313794374428,97.26692655413987,2.7330734458601347,99.22670146063527,32.79883653570073,1.5331818289579557,4.881867480729492,1.9597749064954084,0.7732985393647307,2.1008161980825713,176.32650645694207,21.333504767727185,0.7462520197112907,0.7357590621190444,154.26302499690044,58.01228229211926,21.930903315812024
1501.0,非储层,2.4327220583868994,39.73425995729841,57.83301798431468,98.0121050087771,1.987894991222905,99.99,33.23408198679548,1.5535273804237444,4.9466505900791855,1.9778949912229016,0.009999999999998899,2.3637697004264107,162.0047068255381,21.45050579869897,0.7420507419265928,0.731584343113434,124.551179385712,57.141819956387394,22.23212932522209
1501.125,非储层,2.4859983197309683,39.88755944674496,57.62644223352408,97.9603503570422,2.039649642957797,99.99,33.36230301837568,1.5595210733858413,4.965735354983439,2.029649642957799,0.009999999999998899,2.2251774772853192,179.60326148581862,21.380637176792504,0.7494879318160604,0.7386977536832514,122.61189717801109,56.95183347679174,22.037250667871678
1501.25,非储层,2.4591495138376147,40.6467569912366,56.89409349492579,95.59629125206098,4.403708747939017,97.68307675424852,33.99730247388144,1.5892041270978208,5.0602503902573375,2.086785502187533,2.316923245751479,2.277487061549941,175.85775753635954,21.33736456666839,0.7514772789919739,0.7404543859949022,110.40609100486971,58.15068643184104,21.9550496609655
1501.375,非储层,2.5050267131631094,39.581370585515465,57.91360270132143,96.94961931342172,3.05038068657828,99.06221948103487,33.10620398121026,1.547549722214032,4.927616882091173,2.11260016761316,0.9377805189651256,2.0225472652071024,168.43400946101306,21.448076429399467,0.7558528111474554,0.7444302666632681,126.91411247484827,57.213428334634706,22.101288341551196
1501.5,非储层,2.438705071498596,38.69315103656438,58.86814389193703,94.09465270990259,5.905347290097406,96.15078666565968,32.36328939455787,1.5128221749888902,4.817039467017617,2.0561339557570912,3.849213334340318,2.114057377993717,178.84932752471875,21.437961482529747,0.7667136002895532,0.7547966043498856,137.40639901929688,57.03471799195045,22.05700574797482
1501.625,非储层,2.448535002734811,40.23639516258578,57.31506983467941,93.13464458537626,6.865355414623742,95.18420397233453,33.65407225712922,1.573159828364815,5.009163077091741,2.0495593869582827,4.815796027665464,2.164741292716071,167.0461276602043,21.356208516443687,0.7728744079363776,0.7608080931856429,124.38948531996698,57.45931243309445,22.174301459921665
1501.75,非储层,2.413252553607099,41.63094075408134,55.95580669231156,94.2449439840086,5.7550560159914,96.29739656613593,34.82048236699147,1.6276836765997091,5.182774710490159,2.0524525821273283,3.702603433864071,2.201593512421477,149.60523457460567,21.23052984466329,0.7787839995532186,0.7666414788494601,137.56856160821388,58.999240410030936,22.040435176163417
1501.875,非储层,2.4116132259984457,41.05685683802696,56.5315299359746,96.3612336682189,3.638766331781096,98.4017507855657,34.34031356671795,1.6052381828819497,5.11130508842705,2.0405171173468,1.5982492144342997,2.3183366916277928,146.8331608544313,21.03555423564014,0.7847988991771107,0.7726048808083306,135.44638952650803,57.71792662175446,22.105011669050814
1502.0,非储层,2.4065222661947843,40.81106312547141,56.78241460833381,94.5829250593338,5.4170749406662,96.60951664541227,34.13472955927227,1.5956281571056694,5.080705409093464,2.026591586078479,3.3904833545877255,2.2005957168900916,147.2827098223426,21.115931879990423,0.7819051078387651,0.7696161148434763,120.72752163486736,56.260804933682564,22.07321154888547
1502.125,非储层,2.3620120164939955,39.442116824191785,58.195871159314216,93.14832635380301,6.851673646196987,95.23387130037472,32.98973091927896,1.5421051881702164,4.910280716742606,2.0855449465717073,4.766128699625282,2.072401180710903,161.17948382622714,21.422108911345916,0.7704837478266466,0.7582767760283944,128.71379197255385,57.37236063882983,22.990752848000437
1502.25,非储层,2.3670014764233773,38.35528327960434,59.277715243972274,94.38476164576535,5.615238354234653,96.4828111476745,32.08069385238415,1.499612244516702,4.774977182703493,2.0980495019091454,3.5171888523255035,2.14992835841845,167.92062948892703,21.734601354292018,0.7698370359767709,0.7573472606824072,133.44733070688642,58.465789370596205,23.080801065744193
1502.375,非储层,2.3542351493478635,37.92588767170162,59.71987717895052,91.58800415905478,8.411995840945231,93.63192816872031,31.721543616463173,1.4828237643832483,4.721520290855199,2.0439240096655267,6.368071831279698,2.3344537054726646,161.0830154917568,21.87263738157101,0.7781031360414981,0.7649298626818364,132.97223843233834,57.9948680434803,22.78470445018389
1502.5,非储层,2.33431288066997,39.61131427253824,58.05437284679179,88.85114292542485,11.148857074575147,90.9506763033481,33.13124914250359,1.5487204584429364,4.931344671591704,2.0995333779232417,9.0493236966519,2.2544707018814867,188.4467879517029,21.88380225334371,0.7822361642186558,0.7687434043946568,118.11201023219144,58.07405916122437,23.369173420470403
1502.625,非储层,2.3708661641378783,39.39208837507974,58.23704546078239,91.15211198763204,8.847888012367966,93.30574397287079,32.94788668759455,1.5401491792857114,4.904052508199479,2.153631985238758,6.694256027129208,1.9327772095981512,156.18063817401853,21.8890989481974,0.7930018479444814,0.7790013690681377,120.44040792944291,56.922039930804345,22.55090369656379
1502.75,非储层,2.333220386270487,38.52262478702584,59.14415482670368,89.53605027953465,10.463949720465349,91.64188932547313,32.22065975041312,1.5061549513379704,4.795810085274746,2.1058390459384864,8.358110674526865,2.224066568856714,173.58380782533808,21.924356545657812,0.7916452045212552,0.7775761036743146,124.72894746850376,58.96064272087682,22.643839122282447
1502.875,非储层,2.28073552005745,37.60363971409283,60.11562476584972,91.67651887353009,8.323481126469911,93.73964241130828,31.452012610858503,1.4702245357586585,4.681402567475666,2.0631235377781905,6.260357588691723,2.258739565782565,174.4640548185091,22.018958179025542,0.7840584239051992,0.7703158362166012,138.90817714314724,57.34078073427136,22.553762340635917
1503.0,非储层,2.2953602996165805,38.554397748464666,59.15024195191876,90.57796830452587,9.422031695474132,92.62509494785878,32.24723493280122,1.5073972084129834,4.799765607250464,2.047126643332922,7.374905052141212,2.1293663123427837,178.0489590435802,22.08200512394727,0.7772347445828905,0.763972717196097,124.66838611299715,58.547851018950894,21.956996383840075
1503.125,非储层,2.310479600157904,38.68667348885951,59.00284691098258,93.19650872284632,6.803491277153684,95.20573522449644,32.357871517095745,1.5125689162713924,4.816233055492372,2.009226501650116,4.7942647755035654,2.2729067488647274,167.31931661913399,22.185630124419298,0.7668097081334636,0.7540254871315896,127.2996385836275,57.62594805684587,21.80187201666851
1503.25,非储层,2.3274705910278293,37.2900929183835,60.382436490588674,92.52652348516371,7.473476514836297,94.57325509606078,31.189759333044865,1.457965504567388,4.642368080771248,2.046731610897083,5.426744903939218,2.1015953551205904,184.8382821217889,22.312269116088856,0.7607785831783982,0.7481312792239787,142.768983668948,58.3481221979668,22.08084555784733
1503.375,非储层,2.3335812177296846,36.15604033919425,61.510378443076064,92.46860992708895,7.531390072911048,94.56439089890412,30.241227853293733,1.4136263943258982,4.501186091574619,2.095780971815162,5.435609101095884,2.1917060093758396,180.15465242278822,22.355665417905314,0.7532983292187952,0.7407605332511682,125.22557196221676,57.31637339807851,22.179134896110682
1503.5,非储层,2.2702333558062295,37.99978619298098,59.729980451212796,93.24099110958365,6.759008890416352,95.36371800096147,31.78335298494117,1.4857130437181016,4.7307201643217045,2.1227268913778237,4.636281999038527,2.2749748929694134,195.04835212694303,22.538555295395128,0.7419030374721843,0.7294072168742801,135.75708810598974,58.6019520272373,22.025897980822073
1503.625,非储层,2.2840230653735705,36.62904745476185,61.08692947986457,95.7012670753332,4.298732924666792,97.85259092694653,30.636855135040147,1.4321199942056806,4.560072325516026,2.1513238516133315,2.1474090730534634,2.249071199070008,173.1093587971214,22.458204791295866,0.7350929235242719,0.7228203495225881,141.08024883089007,58.64202709069465,21.946892445626144
1503.75,非储层,2.289617958750436,38.01057397399119,59.699808067258374,97.08771865553759,2.9122813444624085,99.17899614365979,31.79237597917673,1.4861348236428162,4.732063171171645,2.0912774881222,0.8210038563402078,2.3122718457988225,167.95207158559242,22.35046699928746,0.7340922560945083,0.721930355316286,133.88363767270135,57.32393581851284,22.082932747618088
1503.875,非储层,2.277644556359513,37.285133423683845,60.437222019956636,94.65005040109125,5.349949598908754,96.72779151689156,31.185611168371896,1.4577715985825463,4.641750656729405,2.0777411158003107,3.272208483108441,2.192338386195791,176.0332585840361,22.42778772879541,0.7328523922613284,0.7207735938549996,143.23447175754063,58.456688442794956,22.052555405289613
1504.0,非储层,2.3105224793648853,37.155299224929635,60.53417829570547,92.58370270188983,7.416297298110164,94.67656400692897,31.077016710825074,1.4526953499523514,4.625587164152215,2.092861305039145,5.323435993071024,2.2071153509233086,168.9720791137507,22.42175784789803,0.7451075017145888,0.73253403626139,130.61553296238873,59.41598790120616,23.366728508513884
1504.125,非储层,2.2732176923532283,36.924688009484576,60.8020942981622,90.07272742308855,9.92727257691145,92.2041517606285,30.884131476535764,1.4436789284105456,4.596877604538265,2.1314243375399564,7.7958482393714945,2.232215531772236,168.02684546843915,22.554952600978186,0.749828407658954,0.7368116498763759,131.7852696132604,58.70203326915668,23.00398929297848
1504.25,非储层,2.2170189336969397,36.80471007763634,60.97827098866673,92.71812352150076,7.28187647849925,94.85822255381532,30.783780886693762,1.438988039430276,4.581941151512299,2.1400990323145774,5.14177744618467,2.2068148992997645,172.31523712111226,22.53005704317045,0.7601708617831322,0.7467036426827602,136.41419615982517,58.45701931558057,23.94462906973089
1504.375,非储层,2.2329773410178886,37.76088800006197,60.00613465892015,90.31978984030265,9.680210159697356,92.39715904457788,31.58353645033098,1.4763726184973402,4.700978931233646,2.0773692042752407,7.602840955422119,2.090049068673086,175.2754393019836,22.367956698640022,0.766536817145358,0.7528977169156622,116.61735117741566,58.03861917206374,24.115876308029147
1504.5,非储层,2.250085099273535,38.97297248719828,58.77694241352819,92.27609191111316,7.723908088886844,94.36047406160355,32.5973344992616,1.523762614943147,4.851875372993531,2.0843821504904065,5.639525938396439,1.9792050179048357,173.8418003061406,22.05221618548569,0.7699424148807038,0.7566159530647938,137.16522179089785,57.4744973901178,22.851142073698938
1504.625,非储层,2.3020433181957367,40.180981147350415,57.51697553445385,93.52940731947508,6.470592680524911,95.57464386037338,33.60772349091265,1.570993254984063,5.002264401453707,2.0452365408983026,4.425356139626613,2.0685125552078287,169.46503960942695,21.679047893332744,0.7836373553368049,0.7704183394796829,127.27735912827966,57.296529337323946,23.143668822654462
1504.75,非储层,2.3237287359331953,40.76014993432777,56.916121329739035,92.48313733301742,7.516862666982583,94.47755809799266,34.09214532162709,1.5936375566376757,5.074367056063004,1.994420764975239,5.522441902007347,2.129800966239541,161.13511476369152,21.29232385191366,0.7919440828943235,0.7789510860724469,127.20063552592867,57.09859720861546,22.13213957947314
