#DEPTH,CASE,POR,Vma,Vsh,Sw,Sh,Sxo,Vma1,Vma2,Vma3,Shm,Shr,DEN,AC,CNL,RT,RXO,GR,SP,CAL
1500.0,非储层,1.6026236703712968,36.66060084099377,61.73677548863493,95.45523981159107,4.544760188408937,95.52701490794071,28.904567926061397,6.690390168272378,1.0656427466599978,0.07177509634964209,4.4729850920592895,2.299413664956514,172.04391039448822,22.903699984620676,0.6327030019225883,0.6335105992514826,174.58084540223922,58.72604961621581,21.97726236795595
1500.125,非储层,1.5565206004865733,36.99180715542665,61.45167224408677,94.91672149483608,5.083278505163924,94.98825583002014,29.165703182807125,6.750833789460213,1.0752701831593117,0.07153433518406498,5.01174416997986,2.121964237610674,172.10168402468597,22.903699984620676,0.6327030019225883,0.6335105992514826,178.4921326309793,58.569907282659756,21.98526662676068
1500.25,非储层,1.5568045819203005,37.24473486678196,61.19846055129774,96.0659255898788,3.934074410121202,96.13863344165227,29.36512070585759,6.796991927475315,1.0826222334490543,0.0727078517734843,3.861366558347723,2.2735047747650703,179.5687323352074,22.877001164396166,0.6345355475514253,0.6352890585014163,184.53403890465927,59.49847624389177,22.07965312161504
1500.375,非储层,1.5672531508248992,36.16346412280975,62.26928272636535,94.79173771767718,5.208262282322817,94.86460645534504,28.512607027722236,6.599665015510932,1.0511920795765837,0.07286873766785008,5.135393544654965,2.1487893902282935,174.75152981637385,23.079053226053347,0.6301207631713954,0.6308745921901004,170.94604606421086,58.62753877018608,22.072434684264763
1500.5,非储层,1.6019163975505266,34.493257265612854,63.90482633683662,94.8537559158622,5.146244084137807,94.92462147046112,27.195754427193158,6.294859985586923,1.0026428528327718,0.07086555459891589,5.075378529538888,2.2531729278533845,181.5735981100478,23.32740269674123,0.6259346793219476,0.6266947933886842,181.77613310715543,58.729012973993164,21.875147789239875
1500.625,非储层,1.5798677978048945,34.326215974618904,64.09391622757622,93.42504325766863,6.574956742331361,93.49654438828702,27.06405292118312,6.264375722227229,0.9977873312085537,0.07150113061838126,6.503455611712983,2.054318897808984,169.544791090158,23.480482192922853,0.6264772034844388,0.6272293016392287,166.47432239634958,59.35495295372622,21.83750206729139
1500.75,非储层,1.5542693650033503,35.66484719959841,62.78088343539824,93.30428928121945,6.695710718780545,93.37716316181634,28.119479081223066,6.508669732175119,1.0366983862002312,0.07287388059687733,6.622836838183666,2.243986307242364,185.84076224730796,23.639824246597957,0.6239221089986814,0.6246665177085906,177.43450973236304,60.45768312941587,21.998250921301704
1500.875,非储层,1.5591607347207386,34.47453041837703,63.96630884690223,93.78546936642488,6.214530633575121,93.86010539552126,27.18098949111596,6.291442422542259,1.002098504718807,0.07463602909637435,6.139894604478746,2.22433821867013,167.03503943216512,23.49439771483972,0.6257989891901581,0.626527633498619,170.45949339215977,59.06593695328653,21.97657274464587
1501.0,非储层,1.563037852297378,36.068180112601745,62.36878203510088,96.04562283106478,3.9543771689352303,96.11828699510326,28.43748160473012,6.5822761241544,1.0484223837172248,0.07266416403849037,3.8817130048967363,2.3017306134860838,177.84995285389527,23.44008779099846,0.6186934063405777,0.6194155916408297,182.16298818575072,58.957114577855435,22.05122911243887
1501.125,非储层,1.5361733203825256,34.815284382248215,63.64854229736926,98.63148556193157,1.3685144380684355,98.70404302849185,27.44965246632219,6.353628445612956,1.0120034703130678,0.07255746656029098,1.2959569715081498,2.1731852548916093,167.35226382050794,23.33882973714027,0.6132941409959821,0.6140378745726572,175.78714289168232,59.08227781732053,21.96995017968707
1501.25,非储层,1.570428584297217,36.617393944905785,61.812177470797,98.12280309697088,1.8771969030291102,98.1932844298494,28.87050201786021,6.682505109485633,1.0643868175599411,0.07048133287850242,1.8067155701506077,2.0699317724772,163.28769209062148,23.24505164248185,0.6058022871001509,0.6065552588781794,165.91076211669497,58.378304628728145,22.092393421299928
1501.375,非储层,1.5296160263185734,35.35490789769044,63.115476075991,99.91971494631133,0.08028505368866679,99.99,27.87511152042363,6.452107242453793,1.0276891348130133,0.07028505368867169,0.009999999999998899,2.1187279456433354,179.97257250520659,23.235337908338526,0.6018818510608761,0.6026437905442987,178.99104736679226,59.62563499180868,22.16505560896873
